country,name,season,matchreporturl
eng,Premier League,2017-2018,https://fbref.com/en/matches/e694462e/Burnley-Southampton-February-24-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/c3df70b9/Bournemouth-Newcastle-United-February-24-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/9b5c3c10/Watford-Everton-February-24-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/61447e13/Crystal-Palace-Tottenham-Hotspur-February-25-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/98517bf6/Manchester-United-Chelsea-February-25-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/7a4e4ce6/Arsenal-Manchester-City-March-1-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/347dfee2/Burnley-Everton-March-3-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/df00152d/Tottenham-Hotspur-Huddersfield-Town-March-3-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/02b0f00c/Watford-West-Bromwich-Albion-March-3-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/4d3b05af/Swansea-City-West-Ham-United-March-3-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/a9bd2423/Southampton-Stoke-City-March-3-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/586cc946/Leicester-City-Bournemouth-March-3-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/0280920f/Liverpool-Newcastle-United-March-3-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/42457283/Brighton-and-Hove-Albion-Arsenal-March-4-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/dc8c6aaf/Manchester-City-Chelsea-March-4-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/9abb5749/Crystal-Palace-Manchester-United-March-5-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/00e55ca8/North-West-Derby-Manchester-United-Liverpool-March-10-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/9f941a1f/Everton-Brighton-and-Hove-Albion-March-10-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/4fd6c2ee/Newcastle-United-Southampton-March-10-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/1cd9b494/West-Ham-United-Burnley-March-10-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/629b83d0/West-Bromwich-Albion-Leicester-City-March-10-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/f35f4268/Huddersfield-Town-Swansea-City-March-10-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/15c3f004/Chelsea-Crystal-Palace-March-10-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/9eba55b6/Arsenal-Watford-March-11-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/80a47654/Bournemouth-Tottenham-Hotspur-March-11-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/09d80d49/Stoke-City-Manchester-City-March-12-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/01f6b961/Stoke-City-Everton-March-17-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/3b6ded14/Huddersfield-Town-Crystal-Palace-March-17-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/134dc51c/Bournemouth-West-Bromwich-Albion-March-17-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/99d79931/Liverpool-Watford-March-17-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/98213b8d/Crystal-Palace-Liverpool-March-31-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/f7c1128f/Newcastle-United-Huddersfield-Town-March-31-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/68df68a4/West-Bromwich-Albion-Burnley-March-31-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/781945f9/West-Ham-United-Southampton-March-31-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/683b188f/Brighton-and-Hove-Albion-Leicester-City-March-31-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/41e0dc54/Manchester-United-Swansea-City-March-31-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/fe2d2f2c/Watford-Bournemouth-March-31-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/ca51e3ba/Everton-Manchester-City-March-31-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/9c1a218b/Arsenal-Stoke-City-April-1-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/fbe31f74/Chelsea-Tottenham-Hotspur-April-1-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/675b2cb4/Merseyside-Derby-Everton-Liverpool-April-7-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/4acfb58c/Leicester-City-Newcastle-United-April-7-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/8410e555/Watford-Burnley-April-7-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/a5f340e0/Brighton-and-Hove-Albion-Huddersfield-Town-April-7-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/b2a3c401/Bournemouth-Crystal-Palace-April-7-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/1da6c7b5/Stoke-City-Tottenham-Hotspur-April-7-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/bfe5ba12/West-Bromwich-Albion-Swansea-City-April-7-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/50a03a01/Manchester-Derby-Manchester-City-Manchester-United-April-7-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/dd1ec108/Arsenal-Southampton-April-8-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/b325a378/Chelsea-West-Ham-United-April-8-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/c0ef52a9/Southampton-Chelsea-April-14-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/f863ee2a/Swansea-City-Everton-April-14-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/eae8514a/Burnley-Leicester-City-April-14-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/d9d7c9b3/Huddersfield-Town-Watford-April-14-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/30714500/Crystal-Palace-Brighton-and-Hove-Albion-April-14-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/3c508794/Liverpool-Bournemouth-April-14-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/8fe8c64c/Tottenham-Hotspur-Manchester-City-April-14-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/a4ac40df/Newcastle-United-Arsenal-April-15-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/b5ed1d8d/Manchester-United-West-Bromwich-Albion-April-15-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/1b6e8568/West-Ham-United-Stoke-City-April-16-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/c42bcaf3/Brighton-and-Hove-Albion-Tottenham-Hotspur-April-17-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/533420c5/Bournemouth-Manchester-United-April-18-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/082489f8/Burnley-Chelsea-April-19-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/693cf232/Leicester-City-Southampton-April-19-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/a1c7d96c/West-Bromwich-Albion-Liverpool-April-21-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/abaea3fc/Watford-Crystal-Palace-April-21-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/183dc99a/Arsenal-West-Ham-United-April-22-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/4b1d1fa6/Stoke-City-Burnley-April-22-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/8beedd1d/Manchester-City-Swansea-City-April-22-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/1e1e3394/Everton-Newcastle-United-April-23-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/b6b246c1/Liverpool-Stoke-City-April-28-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/229ca929/Newcastle-United-West-Bromwich-Albion-April-28-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/4d38129c/Southampton-Bournemouth-April-28-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/611476e6/Huddersfield-Town-Everton-April-28-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/c1a0d4ce/Burnley-Brighton-and-Hove-Albion-April-28-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/9afd62dd/Crystal-Palace-Leicester-City-April-28-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/d5f17e08/Swansea-City-Chelsea-April-28-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/fdabc4e9/West-Ham-United-Manchester-City-April-29-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/5b587217/Manchester-United-Arsenal-April-29-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/5f040190/Tottenham-Hotspur-Watford-April-30-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/0cbb18e2/Brighton-and-Hove-Albion-Manchester-United-May-4-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/ab069f6c/Stoke-City-Crystal-Palace-May-5-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/f337e187/Watford-Newcastle-United-May-5-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/3a876b14/West-Bromwich-Albion-Tottenham-Hotspur-May-5-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/e7933b97/Bournemouth-Swansea-City-May-5-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/0914df36/Leicester-City-West-Ham-United-May-5-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/79dc6ab9/Everton-Southampton-May-5-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/a71b21ec/Manchester-City-Huddersfield-Town-May-6-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/c8c42b05/Arsenal-Burnley-May-6-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/b9a7da48/Chelsea-Liverpool-May-6-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/625bb62f/Swansea-City-Southampton-May-8-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/825733ff/Leicester-City-Arsenal-May-9-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/f0f325a6/Chelsea-Huddersfield-Town-May-9-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/f2114fff/Manchester-City-Brighton-and-Hove-Albion-May-9-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/90f41993/Tottenham-Hotspur-Newcastle-United-May-9-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/153401b5/West-Ham-United-Manchester-United-May-10-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/47540632/Burnley-Bournemouth-May-13-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/0c92e854/Liverpool-Brighton-and-Hove-Albion-May-13-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/5214d676/West-Ham-United-Everton-May-13-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/8bb22e44/Newcastle-United-Chelsea-May-13-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/4abed407/Crystal-Palace-West-Bromwich-Albion-May-13-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/db4a1124/Southampton-Manchester-City-May-13-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/f8c06939/Tottenham-Hotspur-Leicester-City-May-13-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/7c431214/Huddersfield-Town-Arsenal-May-13-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/c137bab4/Manchester-United-Watford-May-13-2018-Premier-League
eng,Premier League,2017-2018,https://fbref.com/en/matches/03a63fbc/Swansea-City-Stoke-City-May-13-2018-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/78c3fc92/Hull-City-Leicester-City-August-13-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/fa337038/Everton-Tottenham-Hotspur-August-13-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/09bf9607/Burnley-Swansea-City-August-13-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/71e8ff6e/Crystal-Palace-West-Bromwich-Albion-August-13-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/56319719/Southampton-Watford-August-13-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/a80443d6/Middlesbrough-Stoke-City-August-13-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/69572f77/Manchester-City-Sunderland-August-13-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/5e0de35a/Bournemouth-Manchester-United-August-14-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/0e815975/Arsenal-Liverpool-August-14-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/d2f7199a/Chelsea-West-Ham-United-August-15-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/f85bb62d/Manchester-United-Southampton-August-19-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/35ebe0a7/Stoke-City-Manchester-City-August-20-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/be3e02db/Tottenham-Hotspur-Crystal-Palace-August-20-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/f82b8b32/Watford-Chelsea-August-20-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/7e874009/West-Bromwich-Albion-Everton-August-20-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/d12b8249/Burnley-Liverpool-August-20-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/2d418d07/Swansea-City-Hull-City-August-20-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/7dcbb8b3/Leicester-City-Arsenal-August-20-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/8cecbb4b/Sunderland-Middlesbrough-August-21-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/186812e7/West-Ham-United-Bournemouth-August-21-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/ec67d2ad/Tottenham-Hotspur-Liverpool-August-27-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/6069ad6a/Chelsea-Burnley-August-27-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/4b134305/Crystal-Palace-Bournemouth-August-27-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/928fc62b/Southampton-Sunderland-August-27-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/f6b78ab8/Leicester-City-Swansea-City-August-27-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/b123da8c/Watford-Arsenal-August-27-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/20d83945/Everton-Stoke-City-August-27-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/a9c4fc8a/Hull-City-Manchester-United-August-27-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/77cd4fac/West-Bromwich-Albion-Middlesbrough-August-28-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/9482a2ef/Manchester-City-West-Ham-United-August-28-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/a5978934/Manchester-Derby-Manchester-United-Manchester-City-September-10-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/f6969dc1/Bournemouth-West-Bromwich-Albion-September-10-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/a8053d4d/Arsenal-Southampton-September-10-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/d27f6889/Stoke-City-Tottenham-Hotspur-September-10-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/9fa09995/West-Ham-United-Watford-September-10-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/460cc0d3/Middlesbrough-Crystal-Palace-September-10-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/d4897924/Burnley-Hull-City-September-10-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/2fa09296/Liverpool-Leicester-City-September-10-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/45194140/Swansea-City-Chelsea-September-11-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/ee13fb62/Sunderland-Everton-September-12-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/a44af6cd/Chelsea-Liverpool-September-16-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/9b325ce3/Leicester-City-Burnley-September-17-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/d44a966c/Manchester-City-Bournemouth-September-17-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/3f0bdaca/West-Bromwich-Albion-West-Ham-United-September-17-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/f2805e6a/Hull-City-Arsenal-September-17-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/5a03c66a/Everton-Middlesbrough-September-17-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/a4e34811/Watford-Manchester-United-September-18-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/22f8d532/Southampton-Swansea-City-September-18-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/41d0fbe4/Crystal-Palace-Stoke-City-September-18-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/53afbf61/Tottenham-Hotspur-Sunderland-September-18-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/dee23b07/Manchester-United-Leicester-City-September-24-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/4f2d1718/Middlesbrough-Tottenham-Hotspur-September-24-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/aaad3544/Stoke-City-West-Bromwich-Albion-September-24-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/a4b57066/Sunderland-Crystal-Palace-September-24-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/0f9dbd65/Liverpool-Hull-City-September-24-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/71c49db4/Swansea-City-Manchester-City-September-24-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/f3490f43/Bournemouth-Everton-September-24-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/61b1eca2/North-West-London-Derby-Arsenal-Chelsea-September-24-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/2055592c/West-Ham-United-Southampton-September-25-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/efaafb09/Burnley-Watford-September-26-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/54633ab1/Everton-Crystal-Palace-September-30-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/3d216fb0/Swansea-City-Liverpool-October-1-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/11d1c872/West-Ham-United-Middlesbrough-October-1-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/7fd22ed1/Hull-City-Chelsea-October-1-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/43999aa3/Sunderland-West-Bromwich-Albion-October-1-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/abb3f25e/Watford-Bournemouth-October-1-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/138db2f9/Manchester-United-Stoke-City-October-2-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/5ab0e5e9/Tottenham-Hotspur-Manchester-City-October-2-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/6f257ae6/Leicester-City-Southampton-October-2-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/28458ed0/Burnley-Arsenal-October-2-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/e86f5c45/Chelsea-Leicester-City-October-15-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/54c86a39/West-Bromwich-Albion-Tottenham-Hotspur-October-15-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/51439d43/Bournemouth-Hull-City-October-15-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/90730896/Arsenal-Swansea-City-October-15-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/2061422d/Manchester-City-Everton-October-15-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/10597ee6/Stoke-City-Sunderland-October-15-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/608d7dd6/Crystal-Palace-West-Ham-United-October-15-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/09cc220e/Middlesbrough-Watford-October-16-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/3dc2b96f/Southampton-Burnley-October-16-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/9bfc3bf4/North-West-Derby-Liverpool-Manchester-United-October-17-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/363016a7/Bournemouth-Tottenham-Hotspur-October-22-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/ca096709/West-Ham-United-Sunderland-October-22-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/d8bbb1d5/Swansea-City-Watford-October-22-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/1242968f/Leicester-City-Crystal-Palace-October-22-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/bdbf5bba/Arsenal-Middlesbrough-October-22-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/df2644c1/Burnley-Everton-October-22-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/9e183bf4/Hull-City-Stoke-City-October-22-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/81fd1f87/Liverpool-West-Bromwich-Albion-October-22-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/99cf5ad2/Manchester-City-Southampton-October-23-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/223aa43a/Chelsea-Manchester-United-October-23-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/ed5de6ff/Sunderland-Arsenal-October-29-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/8edab051/Middlesbrough-Bournemouth-October-29-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/d2cfe4bc/Tottenham-Hotspur-Leicester-City-October-29-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/41199420/West-Bromwich-Albion-Manchester-City-October-29-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/0e6bb73d/Manchester-United-Burnley-October-29-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/44c02266/Watford-Hull-City-October-29-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/c1873b0b/Crystal-Palace-Liverpool-October-29-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/3a6f4c43/Everton-West-Ham-United-October-30-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/2919591b/Southampton-Chelsea-October-30-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/682055de/Stoke-City-Swansea-City-October-31-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/85c4cecf/Bournemouth-Sunderland-November-5-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/7042ceb9/Manchester-City-Middlesbrough-November-5-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/6814bb7a/West-Ham-United-Stoke-City-November-5-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/5ca938b4/Burnley-Crystal-Palace-November-5-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/250a2859/Chelsea-Everton-November-5-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/61ae4b5a/North-London-Derby-Arsenal-Tottenham-Hotspur-November-6-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/88e5f133/Liverpool-Watford-November-6-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/f1ef05e1/Hull-City-Southampton-November-6-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/23a108bb/Swansea-City-Manchester-United-November-6-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/a73d5c6b/Leicester-City-West-Bromwich-Albion-November-6-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/abb1ca5c/Manchester-United-Arsenal-November-19-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/b9139a9d/Southampton-Liverpool-November-19-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/568c83cf/Everton-Swansea-City-November-19-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/c0b3861d/Watford-Leicester-City-November-19-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/a80766f6/Stoke-City-Bournemouth-November-19-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/93cbea2e/Sunderland-Hull-City-November-19-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/0713dea0/Crystal-Palace-Manchester-City-November-19-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/3a889261/Tottenham-Hotspur-West-Ham-United-November-19-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/ecb3a442/Middlesbrough-Chelsea-November-20-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/44135ff8/West-Bromwich-Albion-Burnley-November-21-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/7a31ec63/Burnley-Manchester-City-November-26-2016-Premier-League
eng,Premier League,2016-2017,https://fbref.com/en/matches/80d02dd1/Liverpool-Sunderland-November-26-2016-Premier-League
